id;name;name_kana;category;prefecture;city;lat;lng;address;safety_note;source_url;decision
;釜石大観音;かまいしだいかんのん;weird;岩手県;釜石市;39.256611;141.901028;〒026-0002 岩手県釜石市大平町3-9-1;日中の開館時間内に見学。内部は階段が多く、魚籃展望台を含め立入可能範囲と係員の指示に従う。海岸側・高台の足元に注意。;https://kamaishi-daikannon.com/;採用
;会津慈母大観音;あいづじぼだいかんのん;weird;福島県;会津若松市;37.554139;139.952361;〒969-3461 福島県会津若松市河東町浅山字堂ヶ入7;開園時間内に受付。像内部は螺旋階段が多いため無理をせず、庭園・像の立入表示を守る。;https://www.aizumura.jp/;採用
;救世慈母大観音（成田山久留米分院）;ぐぜじぼだいかんのん（なりたさんくるめぶんいん）;weird;福岡県;久留米市;33.284944;130.535222;〒830-0052 福岡県久留米市上津町1386-22;拝観時間内に見学。像内は階段があり、祈願・参拝エリアと建物外の立入区分を守る。;https://www.crossroadfukuoka.jp/spot/12724;採用
;愛子大佛 佛國寺;あやしだいぶつ ぶっこくじ;weird;宮城県;仙台市青葉区;38.285694;140.757083;〒989-3212 宮城県仙台市青葉区芋沢字大竹原49-1;無宗派寺院の参拝可能範囲で日中に見学。墓域・管理区域へ入らず、スロープカー利用や駐車は現地案内に従う。;https://www.ayasi-daibutsu.jp/about;採用
;長浜びわこ大仏（良疇寺）;ながはまびわこだいぶつ（りょうちゅうじ）;weird;滋賀県;長浜市;35.367747;136.274560;〒526-0047 滋賀県長浜市下坂浜町86;境内の公開範囲を日中に見学。湖岸道路の横断・路上駐車を避け、寺務所や建物内は現地案内に従う。;https://www.nagazine.jp/biwako-daibutsu/;採用
;太陽公園（石のエリア・城のエリア）;たいようこうえん（いしのエリア・しろのエリア）;weird;兵庫県;姫路市;34.887519;134.629460;〒671-2246 兵庫県姫路市打越1342-6;開園時間内に見学。山腹の石像・城エリアは階段や傾斜があるため雨天時は無理をせず、荒天休園と係員指示に従う。;https://www.taiyo-park.com/;採用
;秩父珍石館;ちちぶちんせきかん;weird;埼玉県;秩父市;35.981370;139.066827;〒369-1872 埼玉県秩父市上影森764-6;私設館の開館時間内に見学。館内の狭い通路・階段と展示品の扱いは係員の指示に従い、撮影可否を現地確認する。;https://www.mapple.net/spot/11001156/;採用
;天領日田洋酒博物館;てんりょうひたようしゅはくぶつかん;weird;大分県;日田市;33.318000;130.935000;〒877-0046 大分県日田市本庄町3-4;開館時間内に見学。酒類の試飲・バー利用時は飲酒運転をせず、館内の展示品に触れない。;https://tenryo-hita-whiskymuseum.com/contact/;採用
;レトロスペース坂会館;レトロスペースさかかいかん;weird;北海道;札幌市西区;43.069300;141.306400;〒063-0803 北海道札幌市西区二十四軒3条7丁目3-22;工場併設の私設館で不定休。訪問前に電話確認し、展示館以外の工場・売店の管理区域へ入らない。;https://hokkaido-labo.com/area/sapporo/retrospacesakakaikan;採用
;日本寺大仏（鋸山）;にほんじだいぶつ（のこぎりやま）;weird;千葉県;鋸南町;35.156548;139.832155;〒299-1901 千葉県安房郡鋸南町元名184（日本寺）;山中の境内で急な階段・岩場があるため歩きやすい靴で、拝観時間・有料区域を守り、悪天候時は無理をしない。;https://www.nihonji.jp/;採用
