id;name;name_kana;category;prefecture;city;lat;lng;address;safety_note;source_url;decision
fest-132;長田神社 古式追儺式;ながたじんじゃ こしきついなしき;weird;兵庫県;神戸市長田区;34.671444;135.146861;兵庫県神戸市長田区長田町3-1-1(長田神社);2月節分の14:00-18:00過ぎ。7匹の鬼が太刀と松明で災厄を祓う室町期から続く特殊神事。境内大変混雑。火気あり;https://nagatajinja.jp/gyouji/tsuinashiki.php;採用
fest-133;久渡寺のオシラ講;くどじのおしらこう;folk;青森県;弘前市;40.524444;140.428333;青森県弘前市坂元字山元1(護國山観音院 久渡寺);5月15-16日のオシラサマ大祭。津軽地方各地から信徒がオシラサマを携え参集。国選択無形民俗文化財。山中の寺で参道狭く混雑時は要注意;https://www.city.hirosaki.aomori.jp/gaiyou/bunkazai/kuni/kuni-sentaku2.html;採用
fest-134;破魔弓祭(的ばかい);はまゆみさい(まとばかい);naked;熊本県;玉名郡長洲町;33.043600;130.434700;熊本県玉名郡長洲町長洲1273-3(四王子神社);1月18日近辺。締込み姿の男衆が直径60cm重さ6kgの的を境内・路上・有明海中で奪い合う約860年続く荒祭。海岸の的争奪は寒冷で危険、観覧は安全圏から;https://kumamoto.guide/events/detail/7661;採用
fest-135;上津深江八坂神社 裸まつり;こうつふかえやさかじんじゃ はだかまつり;naked;熊本県;天草郡苓北町;32.514444;130.066111;熊本県天草郡苓北町上津深江(上津深江八坂神社);1月20日「大寒」。締込み姿約30名が約150kgの神輿を担いで冬の海を300m泳いで渡る。寒冷海水・低体温リスク。観覧は港堤防から;https://reihoku-kumamoto.jp/event-1-1/;採用
fest-136;有氏神社の盤台祭り;ありうじじんじゃのばんだいまつり;naked;埼玉県;児玉郡神川町;36.218611;139.084722;埼玉県児玉郡神川町大字熊野堂(有氏神社);11月19日。白褌姿の氏子が赤飯入りの盤台(直径約1m)を高々ともみあい上下させ赤飯を四方に撒く。県指定無形民俗文化財;https://www.town.kamikawa.saitama.jp/soshiki/shogaigakushu/bunka_rekishi/kenshitei/551.html;採用
fest-137;甲斐国一宮浅間神社 大神幸祭(おみゆきさん);かいいちのみやあさまじんじゃ おおみゆきさい(おみゆきさん);weird;山梨県;笛吹市;35.668056;138.708611;山梨県笛吹市一宮町一ノ宮1684(甲斐國一宮浅間神社);4月15日。約800kgの神輿を担ぎ手が花柄浴衣・派手な化粧で女装し信玄堤まで練り歩く。「ソコダイ」の掛け声で神輿を激しく揺らす。山梨県指定無形民俗文化財;https://asamajinja.jp/;採用
fest-138;阿月の神明祭;あつきのしんめいさい;fire;山口県;柳井市;33.886667;132.220000;山口県柳井市阿月(東神明宮・西神明宮前広場);2月11日。高さ約20mの御神体「神明様」2基を東西で起こし立て、夜に火を放つ。1644年以来の歴史。国指定重要無形民俗文化財。御神体倒壊方向の風下立入禁止;https://yamaguchi-tourism.jp/event/detail_15082.html;採用
fest-139;西金砂神社 田楽舞(金砂田楽);にしかなさじんじゃ でんがく(かなさでんがく);folk;茨城県;常陸太田市;36.658333;140.444444;茨城県常陸太田市上宮河内町1915(西金砂神社);小田楽は6年ごと、大田楽(磯出大田楽)は72年ごとに行われる国選択無形民俗文化財。次回小田楽は2027年予定。山頂境内、参道は長い徒歩60分の登り;https://www.city.hitachiota.ibaraki.jp/page/page000231.html;採用
fest-140;岩国行波の神舞;いわくにゆかばのかんまい;folk;山口県;岩国市;34.164728;132.088119;山口県岩国市行波(行波神舞奉賛会);7年ごとに執行される国指定重要無形民俗文化財。次回式年祭は2026年予定。「神降ろし」「松登り」など独特の演目。式年祭年は4月開催;http://yukabanokanmai.com;採用
fest-141;福谷の大火勢;ふくたにのおおがせ;fire;福井県;大飯郡おおい町;35.527500;135.580000;福井県大飯郡おおい町福谷(火勢山・桟敷山山頂);8月14・15日。山頂で高さ約15m柱に茅束を結び「回しては倒す」を繰り返す江戸初期から300年続く火祭り。福井県指定無形民俗文化財。山頂までの登り厳しく夜間;https://bunkazai.pref.fukui.lg.jp/search_category/content?detail_id=58-1;採用
