id;name;name_kana;category;prefecture;city;lat;lng;address;safety_note;source_url;decision
;札幌大仏(金毘羅密寺);さっぽろだいぶつ;bkyu;北海道;札幌市西区;43.077500;141.244000;北海道札幌市西区平和435;山中の私設寺院・冬季積雪注意;https://ja.wikipedia.org/wiki/%E9%87%91%E6%AF%98%E7%BE%85%E5%AF%86%E5%AF%BA;採用
;恐山菩提寺;おそれざんぼだいじ;folk;青森県;むつ市;41.327283;141.090204;青森県むつ市田名部宇曽利山3-2;山岳寺院・硫黄ガスに注意・冬季閉山;https://ja.wikipedia.org/wiki/%E6%81%90%E5%B1%B1;採用
;昭和大仏(青龍寺);しょうわだいぶつ;bkyu;青森県;青森市;40.842000;140.794000;青森県青森市桑原山崎45;拝観時間内のみ立入可;https://ja.wikipedia.org/wiki/%E9%9D%92%E9%BE%8D%E5%AF%BA_(%E9%9D%92%E6%A3%AE%E5%B8%82);採用
;続石;つづきいし;mystery;岩手県;遠野市;39.357000;141.515000;岩手県遠野市綾織町上綾織6地割;山道のため歩きやすい靴推奨;https://ja.wikipedia.org/wiki/%E7%B6%9A%E7%9F%B3;採用
;盛岡大仏(松園寺);もりおかだいぶつ;bkyu;岩手県;盛岡市;39.732000;141.181000;岩手県盛岡市西松園2-22-2;拝観時間内のみ・冬季積雪注意;http://sakahara.cocolog-nifty.com/blog/2012/05/post-0b4e.html;採用
;高柴デコ屋敷道六館;たかしばでこやしきどうろくかん;folk;福島県;郡山市;37.480000;140.460000;福島県郡山市西田町高柴館野169;張子人形工房・営業時間内見学;https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9F%B4%E3%83%87%E3%82%B3%E5%B1%8B%E6%95%B7;採用
;華厳の滝;けごんのたき;nature;栃木県;日光市;36.736000;139.503000;栃木県日光市中宮祠2479-2;観瀑台あり・冬季凍結注意;https://ja.wikipedia.org/wiki/%E8%8F%AF%E5%8E%B3%E3%81%AE%E6%BB%9D;採用
;金山神社(かなまら様);かなやまじんじゃ;folk;神奈川県;川崎市川崎区;35.534000;139.731000;神奈川県川崎市川崎区大師駅前2-13-16;境内自由・かなまら祭は4月第1日曜;https://ja.wikipedia.org/wiki/%E9%87%91%E5%B1%B1%E7%A5%9E%E7%A4%BE_(%E5%B7%9D%E5%B4%8E%E5%B8%82);採用
;鹿野大仏(宝光寺);ろくやだいぶつ;bkyu;東京都;西多摩郡日の出町;35.745000;139.252000;東京都西多摩郡日の出町大久野5664;拝観時間内のみ・2018年完成・像高12m;https://ja.wikipedia.org/wiki/%E5%AE%9D%E5%85%89%E5%AF%BA_(%E6%97%A5%E3%81%AE%E5%87%BA%E7%94%BA);採用
;山寺大仏(立石寺);やまでらだいぶつ;folk;山形県;山形市;38.314000;140.435000;山形県山形市山寺4456-1;立石寺奥之院内・冬季閉鎖あり;https://ja.wikipedia.org/wiki/%E7%AB%8B%E7%9F%B3%E5%AF%BA;採用
