id;name;name_kana;category;prefecture;city;lat;lng;address;safety_note;source_url;decision
spot-385;古井の天狗山;こびのてんぐさん;巨大像・奇観;岐阜県;美濃加茂市;35.461194;137.052233;岐阜県美濃加茂市森山町3-5-57;12m級の大天狗像と境内を埋める天狗面・天狗像が異様な密度で並ぶ。参拝時間9:00-16:00を確認し境内の案内に従う。;https://minokamo-kanko.jp/kobi-tenguyama/;採用
spot-386;シャレコーベミュージアム;しゃれこーべみゅーじあむ;私設博物館・生死造形;兵庫県;尼崎市;34.726165;135.398628;兵庫県尼崎市浜田町5-49;建物自体が巨大な頭蓋骨型で内部は世界各地の頭蓋骨コレクション。原則日祝開館だが休館があるため公式SNS等で確認し、住宅地で騒がない。;https://www.skull-museum.com/;採用
spot-387;東洋民俗博物館;とうようみんぞくはくぶつかん;私設博物館・性生死;奈良県;奈良市;34.699746;135.757279;奈良県奈良市あやめ池北1-5-26;性崇拝資料や5000年前のミイラの男根など濃密な個人コレクション。要事前連絡で館内撮影不可。;http://yamatoji.nara-kankou.or.jp/04public/02museum/01north_area/toyo-minzokuhakubutsukan/access/;採用
spot-388;大窪寺（江田島）;おおくぼじ（えたじま）;セルフビルド巨大像;広島県;江田島市;34.169560;132.450410;広島県江田島市大柿町深江3022-3;田園から突然見える住職と島民手作りの巨大仏で、像の背中側に入れる構造もある。通常の参拝範囲のみ、像へ登らず日中に訪問する。;https://chindera.com/hirosima-ohkubo/hirosima-ohkubo.html;採用
spot-389;長厳寺裏山の磨崖仏;ちょうごんじうらやまのまがいぶつ;巨大像・セルフビルド;群馬県;甘楽町;36.243009;138.921752;群馬県甘楽郡甘楽町小幡1926;個人が6年かけ断崖に彫った高さ10m級の顔だけの仏像。寺の裏山道は足元と崖に注意し、雨天や暗い時間帯を避ける。;http://www.jakantomi.or.jp/tourism/%E9%95%B7%E5%8E%B3%E5%AF%BA%E8%A3%8F%E5%B1%B1%E3%81%AE%E6%91%A9%E5%B4%96%E4%BB%8F%EF%BC%88%E7%94%98%E6%A5%BD%E7%94%BA%E小幡%EF%BC%89/;採用
spot-390;春野町大天狗面;はるのちょうおおてんぐめん;巨大オブジェ・奇観;静岡県;浜松市;34.989333;137.889944;静岡県浜松市天竜区春野町宮川1768（春野文化センター敷地内）;高さ8m級の赤い大天狗面が文化センター駐車場に突然立つ。駐車場内の公開範囲から見学し、像へ登らず施設休館日・周辺交通に注意する。;https://www.city.hamamatsu.shizuoka.jp/maps/t-harunocul.html;採用
spot-391;高龍寺達磨大師;こうりゅうじだるまだいし;セルフビルド巨大像;北海道;函館市;41.775000;140.814000;北海道函館市上湯川町336;個人が独力で作った身長約3mの赤い達磨大師像が木立の中に立つ。高龍寺上湯川法務支所の敷地なので参拝可能範囲を守り、無断で建物へ入らない。;https://www.hakobura.jp/spots/657;採用
spot-392;神寺不動尊松景院;かみてらふどうそんしょうけいいん;巨大像・セルフビルド;宮城県;美里町;38.585911;141.031123;宮城県遠田郡美里町中埣字町80;住職の修行と地元素材で作られた高さ7m級の世界最大級の塑像不動明王。寺の参拝時間・行事案内に従い像に触れたり登ったりしない。;https://acala.jp/;採用
spot-393;白浜美術館・歓喜神社;しらはまびじゅつかん・かんきじんじゃ;性信仰・私設博物館;和歌山県;白浜町;33.694723;135.355412;和歌山県西牟婁郡白浜町1-1;男神女神の結合像や巨大な男根・女陰モチーフを集めた濃い性信仰空間。開館8:30-17:00目安で館内撮影禁止のため現地ルールを守る。;https://www.nankishirahama.jp/spot/577/;採用
spot-394;子ノ権現天龍寺の巨大な白い手;ねのごんげんてんりゅうじのきょだいなしろいて;巨大オブジェ・奇観;埼玉県;飯能市;35.907374;139.188745;埼玉県飯能市南461;山中の寺境内に高さ約1.6mの白い手が森へ向けて立つ異様な光景。山道・急斜面があるため日中に歩きやすい装備で訪れ、指定道以外へ入らない。;https://www.fnn.jp/articles/-/446279;採用
