id;name;name_kana;category;prefecture;city;lat;lng;address;safety_note;source_url;decision
;弓削神宮;ゆげじんぐう;性神信仰・珍寺;熊本県;熊本市北区;32.843408;130.787864;熊本県熊本市北区龍田町弓削489;参拝自由。奉納物に触れず・境内の指定範囲のみ見学。住宅地のため静かに行動。;https://bqspot.com/kyushu/kumamoto/17615;採用
;荒尾大師（慈照院）;あらおたいし（じしょういん）;手作り巨大像;熊本県;荒尾市;32.988711;130.480966;熊本県荒尾市平山2560（慈照院）;参拝時間6:00〜17:00。像への登攀・立入禁止区域への侵入は禁止。;https://arao-kankou.jp/blog/3783/;採用
;荒尾観音（幸生宗善徳寺）;あらおかんのん（こうせいしゅうぜんとくじ）;手作り巨大観音群;熊本県;荒尾市;32.980500;130.454500;熊本県荒尾市増永2714-5;見学は公開範囲からのみ。住宅地のため騒音・私有地侵入・像への接近や登攀を避ける。;https://highcollardive.com/chinspot/araokannon/;採用
;成田山久留米分院;なりたさんくるめぶんいん;巨大観音・地獄館;福岡県;久留米市;33.284944;130.535222;〒830-0052 福岡県久留米市上津町1386-22;境内・有料施設の案内に従う。地獄館内部は撮影禁止の場合があるため現地表示を優先。;https://travellovers.jp/2023/05/21/post-17962/;採用
;がいな鬼太郎（大漁市場なかうら）;がいなきたろう（たいりょういちばなかうら）;巨大石像;鳥取県;境港市;35.522715;133.253590;〒684-0046 鳥取県境港市竹内団地209;営業時間内に店舗駐車場から見学。車道・搬入口に出ず・像に登らない。;http://furusato.sanin.jp/p/area/sakaiminato/24/;採用
;木造駅（しゃこちゃん）;きづくりえき（しゃこちゃん）;土偶型駅舎;青森県;つがる市;40.802447;140.387803;青森県つがる市木造房松10;駅構内・線路への立入禁止。列車接近時はホームから離れ・駅利用者を妨げない。;https://aomori-tourism.com/access/detail_2676.html;採用
;男鹿総合観光案内所（巨大なまはげ像）;おがそうごうかんこうあんないじょ（きょだいなまはげぞう）;巨大立像;秋田県;男鹿市;39.892401;139.956315;〒010-0341 秋田県男鹿市船越一向207-219;案内所の駐車場から見学。国道沿いのため横断・路上駐車・像への登攀は禁止。;https://oganavi.com/info_center_sougou/;採用
;西方の湯（越後の里親鸞聖人像）;さいほうのゆ（えちごのさとしんらんしょうにんぞう）;巨大立像・異様な温泉施設;新潟県;胎内市;38.071641;139.342201;新潟県胎内市中村浜2-29;巨大像は外観見学のみ。像内部や封鎖箇所へ無断侵入せず・温泉利用は営業状況を事前確認。;https://bqspot.com/koushinetsu/nigata/23278;採用
;神命大神宮那須別宮（黄金の巨大神像）;しんめいだいじんぐうなすべつみや（おうごんのきょだいしんぞう）;黄金巨大像・宗教施設;栃木県;那須町;37.058000;140.018000;〒325-0302 栃木県那須郡那須町高久丙4-17-24;有料拝観施設。営業時間・休館日を確認し・像への登攀や立入禁止区域への侵入は禁止。;https://www.tochinavi.net/spot/home/?id=16110;採用
;僧清虚の像（部埼灯台）;そうせいきょのぞう（へさきとうだい）;海岸の巨大像;福岡県;北九州市門司区;33.959389;131.022972;福岡県北九州市門司区大字白野江（部埼灯台下）;海岸の岩場は足元と潮位に注意。像・灯台への登攀や立入禁止区域への侵入を避け・明るい時間帯に見学。;https://www.kitakyushu-museum.jp/resources/779;採用
